filename,xmin,ymin,xmax,ymax,class
images/image843.jpg,531,391,663,538,stressed
images/image262.jpg,537,1,750,312,stressed
images/image262.jpg,541,329,750,502,stressed
images/image262.jpg,10,1,247,67,stressed
images/image262.jpg,256,1,530,174,stressed
images/image262.jpg,312,180,509,367,stressed
images/image262.jpg,236,495,421,750,stressed
images/image262.jpg,1,480,164,750,stressed
images/image262.jpg,1,75,176,457,healthy
images/image262.jpg,192,172,297,481,healthy
images/image262.jpg,193,73,245,167,healthy
images/image262.jpg,318,373,518,489,healthy
images/image262.jpg,430,499,746,750,healthy
images/image565.jpg,441,1,737,158,stressed
images/image565.jpg,109,452,283,646,stressed
images/image565.jpg,117,649,486,750,stressed
images/image565.jpg,1,1,439,299,healthy
images/image565.jpg,1,300,440,447,healthy
images/image565.jpg,3,452,95,740,healthy
images/image565.jpg,537,161,747,749,healthy
images/image565.jpg,320,462,536,647,healthy
images/image565.jpg,448,347,547,462,healthy
images/image565.jpg,437,161,531,241,healthy
images/image549.jpg,331,1,568,297,stressed
images/image549.jpg,145,299,374,438,stressed
images/image549.jpg,114,1,289,260,stressed
images/image549.jpg,576,4,743,378,healthy
images/image549.jpg,466,380,750,744,healthy
images/image549.jpg,237,448,458,746,healthy
images/image549.jpg,1,1,107,319,healthy
images/image549.jpg,1,349,125,741,healthy
images/image844.jpg,2,1,234,135,healthy
images/image844.jpg,1,577,159,746,healthy
images/image844.jpg,576,294,745,496,healthy
images/image844.jpg,649,98,738,280,healthy
images/image844.jpg,421,172,559,385,healthy
images/image844.jpg,218,145,346,248,healthy
images/image844.jpg,329,4,598,155,stressed
images/image844.jpg,629,1,745,80,stressed
images/image844.jpg,574,165,646,281,stressed
images/image844.jpg,1,141,211,550,stressed
images/image844.jpg,218,272,363,457,stressed
images/image844.jpg,176,581,398,738,stressed
images/image844.jpg,263,473,408,574,stressed
images/image844.jpg,487,504,747,722,stressed
images/image1147.jpg,3,1,414,130,stressed
images/image1147.jpg,208,137,383,321,stressed
images/image1147.jpg,1,139,182,307,stressed
images/image1147.jpg,328,327,507,531,stressed
images/image1147.jpg,376,539,556,744,stressed
images/image1147.jpg,146,623,357,750,stressed
images/image1147.jpg,98,317,281,611,stressed
images/image1147.jpg,429,1,741,132,healthy
images/image1147.jpg,390,141,739,311,healthy
images/image1147.jpg,531,319,740,532,healthy
images/image1147.jpg,563,542,746,747,healthy
images/image1147.jpg,5,317,89,723,healthy
images/image548.jpg,1,1,161,246,healthy
images/image548.jpg,1,254,164,403,healthy
images/image548.jpg,1,532,132,749,healthy
images/image548.jpg,459,537,746,750,healthy
images/image548.jpg,199,605,400,750,healthy
images/image548.jpg,565,20,745,527,healthy
images/image548.jpg,287,1,550,77,stressed
images/image548.jpg,381,85,563,225,stressed
images/image548.jpg,325,232,558,420,stressed
images/image548.jpg,157,405,440,586,stressed
images/image548.jpg,176,19,271,339,stressed
images/image548.jpg,4,413,55,495,stressed
images/image841.jpg,404,1,565,186,stressed
images/image841.jpg,138,1,406,92,stressed
images/image841.jpg,596,577,745,750,stressed
images/image841.jpg,608,323,750,552,stressed
images/image841.jpg,448,197,586,330,stressed
images/image841.jpg,5,517,256,747,healthy
images/image841.jpg,8,1,137,60,healthy
images/image841.jpg,1,116,63,313,healthy
images/image841.jpg,76,186,155,325,healthy
images/image841.jpg,164,145,314,499,healthy
images/image841.jpg,596,1,736,308,healthy
images/image841.jpg,273,507,375,672,healthy
images/image841.jpg,338,175,433,499,stressed
images/image841.jpg,323,681,588,746,stressed
images/image841.jpg,391,528,473,671,stressed
images/image841.jpg,506,348,609,447,stressed
images/image250.jpg,1,245,147,440,stressed
images/image250.jpg,63,488,198,750,stressed
images/image250.jpg,5,582,61,745,stressed
images/image250.jpg,199,690,287,750,stressed
images/image250.jpg,229,4,411,167,stressed
images/image250.jpg,405,1,509,144,stressed
images/image250.jpg,300,162,466,294,stressed
images/image250.jpg,450,479,549,750,stressed
images/image250.jpg,516,7,750,154,healthy
images/image250.jpg,478,156,746,457,healthy
images/image250.jpg,614,478,748,750,healthy
images/image250.jpg,226,300,451,452,healthy
images/image250.jpg,189,183,290,289,healthy
images/image250.jpg,123,1,214,156,healthy
images/image250.jpg,5,6,73,242,healthy
images/image250.jpg,84,179,157,240,healthy
images/image250.jpg,291,467,450,739,healthy
images/image1152.jpg,490,15,746,258,healthy
images/image1152.jpg,173,1,487,256,healthy
images/image1152.jpg,5,1,167,223,stressed
images/image1152.jpg,64,264,230,492,stressed
images/image1152.jpg,431,541,750,750,stressed
images/image1152.jpg,634,273,749,537,stressed
images/image1152.jpg,262,257,548,516,stressed
images/image1152.jpg,5,665,382,750,stressed
images/image1152.jpg,3,492,275,664,stressed
images/image1152.jpg,13,399,71,486,stressed
images/image1449.jpg,331,1,568,297,stressed
images/image1449.jpg,145,299,374,438,stressed
images/image1449.jpg,114,1,289,260,stressed
images/image1449.jpg,576,4,743,378,healthy
images/image1449.jpg,466,380,750,744,healthy
images/image1449.jpg,237,448,458,746,healthy
images/image1449.jpg,1,1,107,319,healthy
images/image1449.jpg,1,349,125,741,healthy
images/image1456.jpg,1,1,197,180,stressed
images/image1456.jpg,1,487,42,674,stressed
images/image1456.jpg,1,704,97,748,stressed
images/image1456.jpg,105,507,274,728,stressed
images/image1456.jpg,420,579,587,750,stressed
images/image1456.jpg,290,497,363,607,stressed
images/image1456.jpg,236,1,666,69,stressed
images/image1456.jpg,481,72,712,178,stressed
images/image1456.jpg,551,181,680,366,stressed
images/image1456.jpg,515,392,699,545,stressed
images/image1456.jpg,226,85,439,222,healthy
images/image1456.jpg,234,228,537,370,healthy
images/image1456.jpg,1,188,183,416,healthy
images/image1456.jpg,187,378,486,491,healthy
images/image1456.jpg,604,571,750,746,healthy
images/image1456.jpg,724,385,748,562,healthy
images/image1456.jpg,681,175,748,249,healthy
images/image862.jpg,537,1,750,312,stressed
images/image862.jpg,541,329,750,502,stressed
images/image862.jpg,10,1,247,67,stressed
images/image862.jpg,256,1,530,174,stressed
images/image862.jpg,312,180,509,367,stressed
images/image862.jpg,236,495,421,750,stressed
images/image862.jpg,1,480,164,750,stressed
images/image862.jpg,1,75,176,457,healthy
images/image862.jpg,192,172,297,481,healthy
images/image862.jpg,193,73,245,167,healthy
images/image862.jpg,318,373,518,489,healthy
images/image862.jpg,430,499,746,750,healthy
images/image244.jpg,2,1,234,135,healthy
images/image244.jpg,1,577,159,746,healthy
images/image244.jpg,576,294,745,496,healthy
images/image244.jpg,649,98,738,280,healthy
images/image244.jpg,421,172,559,385,healthy
images/image244.jpg,218,145,346,248,healthy
images/image244.jpg,329,4,598,155,stressed
images/image244.jpg,629,1,745,80,stressed
images/image244.jpg,574,165,646,281,stressed
images/image244.jpg,1,141,211,550,stressed
images/image244.jpg,218,272,363,457,stressed
images/image244.jpg,176,581,398,738,stressed
images/image244.jpg,263,473,408,574,stressed
images/image244.jpg,487,504,747,722,stressed
images/image859.jpg,2,1,278,299,healthy
images/image859.jpg,286,1,740,292,healthy
images/image859.jpg,513,299,748,750,healthy
images/image859.jpg,105,303,496,480,healthy
images/image859.jpg,163,485,463,750,healthy
images/image859.jpg,9,307,101,488,stressed
images/image859.jpg,1,499,156,750,stressed
images/image1445.jpg,380,1,750,240,stressed
images/image1445.jpg,1,1,328,200,stressed
images/image1445.jpg,1,215,351,386,stressed
images/image1445.jpg,631,425,750,750,stressed
images/image1445.jpg,237,427,430,632,stressed
images/image1445.jpg,407,246,750,417,healthy
images/image1445.jpg,487,427,634,647,healthy
images/image1445.jpg,7,635,478,750,stressed
images/image1445.jpg,1,390,214,627,stressed
images/image257.jpg,242,183,503,312,healthy
images/image257.jpg,257,39,411,178,healthy
images/image257.jpg,112,316,401,433,healthy
images/image257.jpg,4,242,213,313,healthy
images/image257.jpg,580,339,749,750,healthy
images/image257.jpg,414,325,586,417,healthy
images/image257.jpg,418,1,728,187,stressed
images/image257.jpg,511,190,717,330,stressed
images/image257.jpg,1,1,233,240,stressed
images/image257.jpg,1,434,33,745,stressed
images/image257.jpg,29,666,108,747,stressed
images/image257.jpg,283,666,400,750,stressed
images/image257.jpg,81,440,273,687,stressed
images/image257.jpg,284,432,348,571,stressed
images/image257.jpg,408,421,570,750,stressed
images/image855.jpg,213,1,361,157,stressed
images/image855.jpg,207,160,381,350,stressed
images/image855.jpg,1,236,136,425,stressed
images/image855.jpg,1,1,76,233,stressed
images/image855.jpg,142,349,245,528,stressed
images/image855.jpg,1,428,128,747,healthy
images/image855.jpg,133,539,508,745,healthy
images/image855.jpg,259,361,454,532,healthy
images/image855.jpg,522,548,750,745,healthy
images/image855.jpg,472,360,730,540,healthy
images/image855.jpg,401,157,599,348,healthy
images/image855.jpg,366,2,631,163,healthy
images/image855.jpg,629,1,745,77,healthy
images/image855.jpg,681,157,750,233,healthy
images/image855.jpg,629,302,725,347,healthy
images/image855.jpg,134,108,207,215,healthy
images/image857.jpg,242,183,503,312,healthy
images/image857.jpg,257,39,411,178,healthy
images/image857.jpg,112,316,401,433,healthy
images/image857.jpg,4,242,213,313,healthy
images/image857.jpg,580,339,749,750,healthy
images/image857.jpg,414,325,586,417,healthy
images/image857.jpg,418,1,728,187,stressed
images/image857.jpg,511,190,717,330,stressed
images/image857.jpg,1,1,233,240,stressed
images/image857.jpg,1,434,33,745,stressed
images/image857.jpg,29,666,108,747,stressed
images/image857.jpg,283,666,400,750,stressed
images/image857.jpg,81,440,273,687,stressed
images/image857.jpg,284,432,348,571,stressed
images/image857.jpg,408,421,570,750,stressed
images/image265.jpg,441,1,737,158,stressed
images/image265.jpg,109,452,283,646,stressed
images/image265.jpg,117,649,486,750,stressed
images/image265.jpg,1,1,439,299,healthy
images/image265.jpg,1,300,440,447,healthy
images/image265.jpg,3,452,95,740,healthy
images/image265.jpg,537,161,747,749,healthy
images/image265.jpg,320,462,536,647,healthy
images/image265.jpg,448,347,547,462,healthy
images/image265.jpg,437,161,531,241,healthy
images/image1150.jpg,1,245,147,440,stressed
images/image1150.jpg,63,488,198,750,stressed
images/image1150.jpg,5,582,61,745,stressed
images/image1150.jpg,199,690,287,750,stressed
images/image1150.jpg,229,4,411,167,stressed
images/image1150.jpg,405,1,509,144,stressed
images/image1150.jpg,300,162,466,294,stressed
images/image1150.jpg,450,479,549,750,stressed
images/image1150.jpg,516,7,750,154,healthy
images/image1150.jpg,478,156,746,457,healthy
images/image1150.jpg,614,478,748,750,healthy
images/image1150.jpg,226,300,451,452,healthy
images/image1150.jpg,189,183,290,289,healthy
images/image1150.jpg,123,1,214,156,healthy
images/image1150.jpg,5,6,73,242,healthy
images/image1150.jpg,84,179,157,240,healthy
images/image1150.jpg,291,467,450,739,healthy
images/image1440.jpg,549,1,750,103,stressed
images/image1440.jpg,381,90,565,260,stressed
images/image1440.jpg,309,56,380,135,stressed
images/image1440.jpg,97,131,316,238,stressed
images/image1440.jpg,1,1,247,123,stressed
images/image1440.jpg,315,482,578,750,stressed
images/image1440.jpg,664,589,750,742,stressed
images/image1440.jpg,580,452,709,591,stressed
images/image1440.jpg,203,274,465,407,stressed
images/image1440.jpg,1,247,188,460,healthy
images/image1440.jpg,3,473,121,750,healthy
images/image1440.jpg,126,608,320,750,healthy
images/image1440.jpg,1,137,58,221,healthy
images/image1440.jpg,224,415,522,473,healthy
images/image1440.jpg,667,197,750,379,healthy
images/image1440.jpg,540,362,641,442,healthy
images/image1439.jpg,1,232,104,440,healthy
images/image1439.jpg,206,615,383,750,healthy
images/image1439.jpg,1,578,175,689,healthy
images/image1439.jpg,124,141,266,236,healthy
images/image1439.jpg,430,48,589,220,healthy
images/image1439.jpg,526,232,684,435,healthy
images/image1439.jpg,449,535,555,750,healthy
images/image1439.jpg,84,1,401,91,stressed
images/image1439.jpg,214,234,512,418,stressed
images/image1439.jpg,8,483,96,561,stressed
images/image1439.jpg,1,695,187,742,stressed
images/image1439.jpg,261,98,412,153,stressed
images/image1439.jpg,653,4,750,110,stressed
images/image1439.jpg,375,435,657,530,stressed
images/image1439.jpg,566,596,750,741,stressed
images/image1439.jpg,667,452,750,580,stressed
images/image1443.jpg,413,549,750,743,healthy
images/image1443.jpg,3,123,187,349,healthy
images/image1443.jpg,671,364,750,540,healthy
images/image1443.jpg,204,6,336,235,healthy
images/image1443.jpg,217,388,354,486,healthy
images/image1443.jpg,407,385,511,541,healthy
images/image1443.jpg,9,363,212,740,stressed
images/image1443.jpg,220,492,363,738,stressed
images/image1443.jpg,548,1,750,273,stressed
images/image1443.jpg,345,1,465,232,stressed
images/image1443.jpg,349,239,611,380,stressed
images/image1443.jpg,531,391,663,538,stressed
images/image842.jpg,500,1,749,89,stressed
images/image842.jpg,588,100,743,266,stressed
images/image842.jpg,584,279,750,481,stressed
images/image842.jpg,283,1,486,319,stressed
images/image842.jpg,1,480,215,750,stressed
images/image842.jpg,173,8,281,214,healthy
images/image842.jpg,1,1,168,89,healthy
images/image842.jpg,1,264,216,469,healthy
images/image842.jpg,225,330,459,433,healthy
images/image842.jpg,233,532,329,750,healthy
images/image842.jpg,423,612,750,747,healthy
images/image842.jpg,640,497,750,601,healthy
images/image842.jpg,342,458,605,594,stressed
images/image240.jpg,549,1,750,103,stressed
images/image240.jpg,381,90,565,260,stressed
images/image240.jpg,309,56,380,135,stressed
images/image240.jpg,97,131,316,238,stressed
images/image240.jpg,1,1,247,123,stressed
images/image240.jpg,315,482,578,750,stressed
images/image240.jpg,664,589,750,742,stressed
images/image240.jpg,580,452,709,591,stressed
images/image240.jpg,203,274,465,407,stressed
images/image240.jpg,1,247,188,460,healthy
images/image240.jpg,3,473,121,750,healthy
images/image240.jpg,126,608,320,750,healthy
images/image240.jpg,1,137,58,221,healthy
images/image240.jpg,224,415,522,473,healthy
images/image240.jpg,667,197,750,379,healthy
images/image240.jpg,540,362,641,442,healthy
images/image264.jpg,206,594,509,750,stressed
images/image264.jpg,64,533,209,750,stressed
images/image264.jpg,1,321,95,524,stressed
images/image264.jpg,96,308,176,410,stressed
images/image264.jpg,231,390,397,597,stressed
images/image264.jpg,341,1,541,163,stressed
images/image264.jpg,551,6,750,299,stressed
images/image264.jpg,239,253,404,373,stressed
images/image264.jpg,1,5,331,245,healthy
images/image264.jpg,1,249,173,302,healthy
images/image264.jpg,413,306,728,589,healthy
images/image264.jpg,555,595,750,735,healthy
images/image264.jpg,408,169,536,299,healthy
images/image264.jpg,338,171,404,242,healthy
images/image564.jpg,206,594,509,750,stressed
images/image564.jpg,64,533,209,750,stressed
images/image564.jpg,1,321,95,524,stressed
images/image564.jpg,96,308,176,410,stressed
images/image564.jpg,231,390,397,597,stressed
images/image564.jpg,341,1,541,163,stressed
images/image564.jpg,551,6,750,299,stressed
images/image564.jpg,239,253,404,373,stressed
images/image564.jpg,1,5,331,245,healthy
images/image564.jpg,1,249,173,302,healthy
images/image564.jpg,413,306,728,589,healthy
images/image564.jpg,555,595,750,735,healthy
images/image564.jpg,408,169,536,299,healthy
images/image564.jpg,338,171,404,242,healthy
images/image1140.jpg,549,1,750,103,stressed
images/image1140.jpg,381,90,565,260,stressed
images/image1140.jpg,309,56,380,135,stressed
images/image1140.jpg,97,131,316,238,stressed
images/image1140.jpg,1,1,247,123,stressed
images/image1140.jpg,315,482,578,750,stressed
images/image1140.jpg,664,589,750,742,stressed
images/image1140.jpg,580,452,709,591,stressed
images/image1140.jpg,203,274,465,407,stressed
images/image1140.jpg,1,247,188,460,healthy
images/image1140.jpg,3,473,121,750,healthy
images/image1140.jpg,126,608,320,750,healthy
images/image1140.jpg,1,137,58,221,healthy
images/image1140.jpg,224,415,522,473,healthy
images/image1140.jpg,667,197,750,379,healthy
images/image1140.jpg,540,362,641,442,healthy
images/image550.jpg,1,245,147,440,stressed
images/image550.jpg,63,488,198,750,stressed
images/image550.jpg,5,582,61,745,stressed
images/image550.jpg,199,690,287,750,stressed
images/image550.jpg,229,4,411,167,stressed
images/image550.jpg,405,1,509,144,stressed
images/image550.jpg,300,162,466,294,stressed
images/image550.jpg,450,479,549,750,stressed
images/image550.jpg,516,7,750,154,healthy
images/image550.jpg,478,156,746,457,healthy
images/image550.jpg,614,478,748,750,healthy
images/image550.jpg,226,300,451,452,healthy
images/image550.jpg,189,183,290,289,healthy
images/image550.jpg,123,1,214,156,healthy
images/image550.jpg,5,6,73,242,healthy
images/image550.jpg,84,179,157,240,healthy
images/image550.jpg,291,467,450,739,healthy
images/image1457.jpg,242,183,503,312,healthy
images/image1457.jpg,257,39,411,178,healthy
images/image1457.jpg,112,316,401,433,healthy
images/image1457.jpg,4,242,213,313,healthy
images/image1457.jpg,580,339,749,750,healthy
images/image1457.jpg,414,325,586,417,healthy
images/image1457.jpg,418,1,728,187,stressed
images/image1457.jpg,511,190,717,330,stressed
images/image1457.jpg,1,1,233,240,stressed
images/image1457.jpg,1,434,33,745,stressed
images/image1457.jpg,29,666,108,747,stressed
images/image1457.jpg,283,666,400,750,stressed
images/image1457.jpg,81,440,273,687,stressed
images/image1457.jpg,284,432,348,571,stressed
images/image1457.jpg,408,421,570,750,stressed
images/image1453.jpg,2,1,197,182,stressed
images/image1453.jpg,1,617,145,750,stressed
images/image1453.jpg,1,338,83,612,stressed
images/image1453.jpg,200,615,384,750,stressed
images/image1453.jpg,218,375,331,611,stressed
images/image1453.jpg,56,179,214,373,stressed
images/image1453.jpg,372,1,750,288,healthy
images/image1453.jpg,216,1,347,323,healthy
images/image1453.jpg,357,291,733,458,healthy
images/image1453.jpg,408,604,617,750,healthy
images/image1453.jpg,340,470,574,587,healthy
images/image1453.jpg,124,500,211,606,healthy
images/image555.jpg,213,1,361,157,stressed
images/image555.jpg,207,160,381,350,stressed
images/image555.jpg,1,236,136,425,stressed
images/image555.jpg,1,1,76,233,stressed
images/image555.jpg,142,349,245,528,stressed
images/image555.jpg,1,428,128,747,healthy
images/image555.jpg,133,539,508,745,healthy
images/image555.jpg,259,361,454,532,healthy
images/image555.jpg,522,548,750,745,healthy
images/image555.jpg,472,360,730,540,healthy
images/image555.jpg,401,157,599,348,healthy
images/image555.jpg,366,2,631,163,healthy
images/image555.jpg,629,1,745,77,healthy
images/image555.jpg,681,157,750,233,healthy
images/image555.jpg,629,302,725,347,healthy
images/image555.jpg,134,108,207,215,healthy
images/image1149.jpg,331,1,568,297,stressed
images/image1149.jpg,145,299,374,438,stressed
images/image1149.jpg,114,1,289,260,stressed
images/image1149.jpg,576,4,743,378,healthy
images/image1149.jpg,466,380,750,744,healthy
images/image1149.jpg,237,448,458,746,healthy
images/image1149.jpg,1,1,107,319,healthy
images/image1149.jpg,1,349,125,741,healthy
images/image1464.jpg,206,594,509,750,stressed
images/image1464.jpg,64,533,209,750,stressed
images/image1464.jpg,1,321,95,524,stressed
images/image1464.jpg,96,308,176,410,stressed
images/image1464.jpg,231,390,397,597,stressed
images/image1464.jpg,341,1,541,163,stressed
images/image1464.jpg,551,6,750,299,stressed
images/image1464.jpg,239,253,404,373,stressed
images/image1464.jpg,1,5,331,245,healthy
images/image1464.jpg,1,249,173,302,healthy
images/image1464.jpg,413,306,728,589,healthy
images/image1464.jpg,555,595,750,735,healthy
images/image1464.jpg,408,169,536,299,healthy
images/image1464.jpg,338,171,404,242,healthy
images/image864.jpg,206,594,509,750,stressed
images/image864.jpg,64,533,209,750,stressed
images/image864.jpg,1,321,95,524,stressed
images/image864.jpg,96,308,176,410,stressed
images/image864.jpg,231,390,397,597,stressed
images/image864.jpg,341,1,541,163,stressed
images/image864.jpg,551,6,750,299,stressed
images/image864.jpg,239,253,404,373,stressed
images/image864.jpg,1,5,331,245,healthy
images/image864.jpg,1,249,173,302,healthy
images/image864.jpg,413,306,728,589,healthy
images/image864.jpg,555,595,750,735,healthy
images/image864.jpg,408,169,536,299,healthy
images/image864.jpg,338,171,404,242,healthy
images/image858.jpg,440,595,742,750,stressed
images/image858.jpg,256,519,429,745,stressed
images/image858.jpg,432,407,586,600,stressed
images/image858.jpg,546,6,750,161,stressed
images/image858.jpg,126,305,368,503,stressed
images/image858.jpg,1,294,46,749,stressed
images/image858.jpg,61,533,145,750,stressed
images/image858.jpg,1,1,550,298,healthy
images/image858.jpg,558,170,728,407,healthy
images/image858.jpg,601,410,748,590,healthy
images/image858.jpg,408,296,551,397,healthy
images/image260.jpg,533,412,745,750,stressed
images/image260.jpg,345,660,501,750,stressed
images/image260.jpg,1,1,126,477,stressed
images/image260.jpg,132,1,334,481,healthy
images/image260.jpg,344,1,575,214,healthy
images/image260.jpg,598,6,739,402,healthy
images/image260.jpg,511,264,597,377,healthy
images/image260.jpg,18,486,325,750,healthy
images/image260.jpg,353,464,507,648,healthy
images/image260.jpg,346,220,430,441,healthy
images/image261.jpg,513,3,743,246,healthy
images/image261.jpg,555,532,743,750,healthy
images/image261.jpg,8,345,330,750,healthy
images/image261.jpg,351,344,550,750,healthy
images/image261.jpg,189,1,382,329,healthy
images/image261.jpg,382,1,515,78,healthy
images/image261.jpg,10,1,171,323,stressed
images/image261.jpg,581,261,750,517,stressed
images/image1459.jpg,2,1,278,299,healthy
images/image1459.jpg,286,1,740,292,healthy
images/image1459.jpg,513,299,748,750,healthy
images/image1459.jpg,105,303,496,480,healthy
images/image1459.jpg,163,485,463,750,healthy
images/image1459.jpg,9,307,101,488,stressed
images/image1459.jpg,1,499,156,750,stressed
images/image557.jpg,242,183,503,312,healthy
images/image557.jpg,257,39,411,178,healthy
images/image557.jpg,112,316,401,433,healthy
images/image557.jpg,4,242,213,313,healthy
images/image557.jpg,580,339,749,750,healthy
images/image557.jpg,414,325,586,417,healthy
images/image557.jpg,418,1,728,187,stressed
images/image557.jpg,511,190,717,330,stressed
images/image557.jpg,1,1,233,240,stressed
images/image557.jpg,1,434,33,745,stressed
images/image557.jpg,29,666,108,747,stressed
images/image557.jpg,283,666,400,750,stressed
images/image557.jpg,81,440,273,687,stressed
images/image557.jpg,284,432,348,571,stressed
images/image557.jpg,408,421,570,750,stressed
images/image255.jpg,213,1,361,157,stressed
images/image255.jpg,207,160,381,350,stressed
images/image255.jpg,1,236,136,425,stressed
images/image255.jpg,1,1,76,233,stressed
images/image255.jpg,142,349,245,528,stressed
images/image255.jpg,1,428,128,747,healthy
images/image255.jpg,133,539,508,745,healthy
images/image255.jpg,259,361,454,532,healthy
images/image255.jpg,522,548,750,745,healthy
images/image255.jpg,472,360,730,540,healthy
images/image255.jpg,401,157,599,348,healthy
images/image255.jpg,366,2,631,163,healthy
images/image255.jpg,629,1,745,77,healthy
images/image255.jpg,681,157,750,233,healthy
images/image255.jpg,629,302,725,347,healthy
images/image255.jpg,134,108,207,215,healthy
images/image1142.jpg,500,1,749,89,stressed
images/image1142.jpg,588,100,743,266,stressed
images/image1142.jpg,584,279,750,481,stressed
images/image1142.jpg,283,1,486,319,stressed
images/image1142.jpg,1,480,215,750,stressed
images/image1142.jpg,173,8,281,214,healthy
images/image1142.jpg,1,1,168,89,healthy
images/image1142.jpg,1,264,216,469,healthy
images/image1142.jpg,225,330,459,433,healthy
images/image1142.jpg,233,532,329,750,healthy
images/image1142.jpg,423,612,750,747,healthy
images/image1142.jpg,640,497,750,601,healthy
images/image1142.jpg,342,458,605,594,stressed
images/image840.jpg,549,1,750,103,stressed
images/image840.jpg,381,90,565,260,stressed
images/image840.jpg,309,56,380,135,stressed
images/image840.jpg,97,131,316,238,stressed
images/image840.jpg,1,1,247,123,stressed
images/image840.jpg,315,482,578,750,stressed
images/image840.jpg,664,589,750,742,stressed
images/image840.jpg,580,452,709,591,stressed
images/image840.jpg,203,274,465,407,stressed
images/image840.jpg,1,247,188,460,healthy
images/image840.jpg,3,473,121,750,healthy
images/image840.jpg,126,608,320,750,healthy
images/image840.jpg,1,137,58,221,healthy
images/image840.jpg,224,415,522,473,healthy
images/image840.jpg,667,197,750,379,healthy
images/image840.jpg,540,362,641,442,healthy
images/image248.jpg,1,1,161,246,healthy
images/image248.jpg,1,254,164,403,healthy
images/image248.jpg,1,532,132,749,healthy
images/image248.jpg,459,537,746,750,healthy
images/image248.jpg,199,605,400,750,healthy
images/image248.jpg,565,20,745,527,healthy
images/image248.jpg,287,1,550,77,stressed
images/image248.jpg,381,85,563,225,stressed
images/image248.jpg,325,232,558,420,stressed
images/image248.jpg,157,405,440,586,stressed
images/image248.jpg,176,19,271,339,stressed
images/image248.jpg,4,413,55,495,stressed
images/image546.jpg,366,5,749,161,healthy
images/image546.jpg,520,162,739,281,healthy
images/image546.jpg,7,1,355,192,stressed
images/image546.jpg,3,199,174,561,stressed
images/image546.jpg,113,577,557,750,stressed
images/image546.jpg,205,289,445,573,stressed
images/image546.jpg,176,205,346,257,stressed
images/image546.jpg,495,291,749,522,stressed
images/image546.jpg,659,538,750,732,stressed
images/image259.jpg,2,1,278,299,healthy
images/image259.jpg,286,1,740,292,healthy
images/image259.jpg,513,299,748,750,healthy
images/image259.jpg,105,303,496,480,healthy
images/image259.jpg,163,485,463,750,healthy
images/image259.jpg,9,307,101,488,stressed
images/image259.jpg,1,499,156,750,stressed
images/image1164.jpg,206,594,509,750,stressed
images/image1164.jpg,64,533,209,750,stressed
images/image1164.jpg,1,321,95,524,stressed
images/image1164.jpg,96,308,176,410,stressed
images/image1164.jpg,231,390,397,597,stressed
images/image1164.jpg,341,1,541,163,stressed
images/image1164.jpg,551,6,750,299,stressed
images/image1164.jpg,239,253,404,373,stressed
images/image1164.jpg,1,5,331,245,healthy
images/image1164.jpg,1,249,173,302,healthy
images/image1164.jpg,413,306,728,589,healthy
images/image1164.jpg,555,595,750,735,healthy
images/image1164.jpg,408,169,536,299,healthy
images/image1164.jpg,338,171,404,242,healthy
images/image544.jpg,2,1,234,135,healthy
images/image544.jpg,1,577,159,746,healthy
images/image544.jpg,576,294,745,496,healthy
images/image544.jpg,649,98,738,280,healthy
images/image544.jpg,421,172,559,385,healthy
images/image544.jpg,218,145,346,248,healthy
images/image544.jpg,329,4,598,155,stressed
images/image544.jpg,629,1,745,80,stressed
images/image544.jpg,574,165,646,281,stressed
images/image544.jpg,1,141,211,550,stressed
images/image544.jpg,218,272,363,457,stressed
images/image544.jpg,176,581,398,738,stressed
images/image544.jpg,263,473,408,574,stressed
images/image544.jpg,487,504,747,722,stressed
images/image854.jpg,503,1,744,181,healthy
images/image854.jpg,305,1,504,171,healthy
images/image854.jpg,345,181,570,400,healthy
images/image854.jpg,7,591,234,750,healthy
images/image854.jpg,251,515,402,750,healthy
images/image854.jpg,417,600,660,750,healthy
images/image854.jpg,418,419,581,582,healthy
images/image854.jpg,154,1,300,158,stressed
images/image854.jpg,1,2,142,72,stressed
images/image854.jpg,1,103,61,350,stressed
images/image854.jpg,1,370,171,585,stressed
images/image854.jpg,189,481,242,577,stressed
images/image854.jpg,234,396,406,492,stressed
images/image854.jpg,109,258,330,381,stressed
images/image854.jpg,199,162,322,239,stressed
images/image854.jpg,579,180,693,264,stressed
images/image854.jpg,696,290,750,381,stressed
images/image854.jpg,595,442,746,580,stressed
images/image854.jpg,664,590,737,667,stressed
images/image266.jpg,1,1,370,218,healthy
images/image266.jpg,1,227,253,737,healthy
images/image266.jpg,381,415,750,750,healthy
images/image266.jpg,259,452,351,664,healthy
images/image266.jpg,315,221,750,424,healthy
images/image266.jpg,379,6,742,214,healthy
images/image540.jpg,549,1,750,103,stressed
images/image540.jpg,381,90,565,260,stressed
images/image540.jpg,309,56,380,135,stressed
images/image540.jpg,97,131,316,238,stressed
images/image540.jpg,1,1,247,123,stressed
images/image540.jpg,315,482,578,750,stressed
images/image540.jpg,664,589,750,742,stressed
images/image540.jpg,580,452,709,591,stressed
images/image540.jpg,203,274,465,407,stressed
images/image540.jpg,1,247,188,460,healthy
images/image540.jpg,3,473,121,750,healthy
images/image540.jpg,126,608,320,750,healthy
images/image540.jpg,1,137,58,221,healthy
